time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,raw_watts,raw_heartrate,left_right_balance,hrv
320,334,82,183,2027.41,572.4,43.70809,40.274982,3.611,32,39,334,183,56,363
321,320,79,183,2030.97,573.0,43.70811,40.275017,3.518,32,39,320,183,43,361
322,401,85,183,2034.58,573.2,43.70813,40.275055,3.564,32,45,401,183,43,361
323,300,79,183,2038.19,573.4,43.708153,40.27509,3.546,32,36,300,183,43,362
324,378,81,183,2041.85,573.8,43.70817,40.275124,3.49,32,45,378,183,58,360
325,326,81,183,2045.45,574.0,43.70819,40.27516,3.518,32,38,326,183,53,362
326,326,81,183,2048.98,574.6,43.70821,40.275196,3.527,32,38,326,183,44,361
327,362,82,183,2052.63,575.2,43.708233,40.27523,3.639,32,42,362,183,51,361
328,326,81,183,2056.31,575.8,43.708252,40.275265,3.658,32,38,326,183,52,362
329,374,84,183,2059.91,576.0,43.708275,40.2753,3.639,32,43,374,183,52,361
330,361,81,183,2063.5,576.4,43.708294,40.275333,3.648,32,43,361,183,49,723
331,337,82,183,2067.12,576.8,43.708317,40.275368,3.658,32,39,337,183,53,361
332,366,84,183,2070.77,577.2,43.708336,40.275402,3.62,32,42,366,183,51,362
333,321,83,184,2074.36,577.4,43.708355,40.27544,3.639,32,37,321,184,51,362
334,319,80,184,2077.94,577.8,43.70837,40.27548,3.508,32,38,319,184,52,361
335,364,84,184,2081.49,578.4,43.70839,40.275513,3.592,32,41,364,184,51,360
336,384,86,184,2085.16,579.0,43.708405,40.275555,3.667,32,43,384,184,53,361
337,310,84,184,2088.91,579.6,43.708427,40.27559,3.751,32,35,310,184,48,723
338,350,86,184,2092.81,580.2,43.708447,40.27563,3.798,32,39,350,184,51,361
339,314,84,184,2096.63,580.8,43.708466,40.27567,3.732,32,36,314,184,58,359
340,336,82,184,2100.36,581.2,43.70849,40.275703,3.704,32,39,336,184,51,362
341,265,81,184,2103.96,581.6,43.708508,40.27574,3.574,32,31,265,184,51,360
342,344,81,184,2107.54,582.0,43.708527,40.275776,3.48,32,41,344,184,51,360
343,354,83,184,2111.11,582.6,43.708546,40.27581,3.62,32,41,354,184,51,360
344,302,83,184,2114.74,583.0,43.708565,40.27585,3.602,32,35,302,184,51,361
345,335,82,184,2118.61,583.4,43.708588,40.275887,3.686,32,39,335,184,52,358
346,340,80,185,2122.3,583.6,43.708607,40.27592,3.564,32,41,340,185,51,359
347,288,80,185,2125.83,583.8,43.70863,40.27595,3.592,32,34,288,185,52,359
348,273,77,185,2129.37,584.2,43.70865,40.27599,3.434,32,34,273,185,55,361
349,326,77,185,2132.8,584.4,43.708664,40.276024,3.406,32,40,326,185,53,360
350,365,78,185,2136.24,584.8,43.708683,40.27606,3.415,32,45,365,185,53,361
351,328,77,185,2139.69,585.2,43.708702,40.276093,3.406,32,41,328,185,53,719
352,368,80,185,2143.14,585.4,43.70872,40.276127,3.471,32,44,368,185,48,361
353,337,80,185,2146.81,585.8,43.70874,40.27616,3.527,32,40,337,185,51,719
354,332,80,185,2150.48,586.0,43.708763,40.276196,3.536,32,40,332,185,53,721
355,283,74,185,2154.03,586.0,43.708786,40.27623,3.434,32,37,283,185,58,356
356,287,70,185,2157.4,586.2,43.708805,40.27626,3.256,32,39,287,185,50,360
357,338,76,185,2160.64,586.6,43.70882,40.276295,3.256,32,42,338,185,51,358
358,239,70,185,2163.88,587.0,43.70884,40.276325,3.163,32,33,239,185,57,361
359,321,70,185,2167.05,587.2,43.708855,40.27636,3.116,32,44,321,185,51,357
360,330,73,185,2170.21,587.6,43.70887,40.27639,3.21,32,43,330,185,52,359
361,296,73,185,2173.44,587.8,43.70889,40.276424,3.21,32,39,296,185,53,358
362,296,71,185,2176.67,588.2,43.708904,40.27646,3.182,32,40,296,185,47,358
363,296,71,185,2179.89,589.0,43.708916,40.276493,3.2,32,40,296,185,52,359
364,324,72,185,2183.08,589.2,43.70893,40.276527,3.21,32,43,324,185,49,358
365,316,74,185,2186.37,589.4,43.708946,40.27656,3.359,32,41,316,185,53,358
366,298,76,185,2189.72,589.4,43.70896,40.2766,3.368,32,37,298,185,51,358
367,251,70,186,2193.06,589.8,43.708973,40.276638,3.256,32,34,251,186,53,358
368,334,73,185,2196.29,590.0,43.708984,40.276672,3.219,32,44,334,185,53,355
369,300,75,185,2199.56,590.2,43.708996,40.27671,3.247,32,38,300,185,49,360
370,260,71,185,2202.8,590.6,43.709007,40.27675,3.182,32,35,260,185,48,359
371,350,73,185,2206.04,591.0,43.70902,40.276787,3.238,32,46,350,185,52,355
372,294,74,185,2209.38,591.4,43.70903,40.276825,3.331,32,38,294,185,52,359
373,276,74,185,2212.71,591.8,43.709038,40.276863,3.294,32,36,276,185,52,357
374,333,74,185,2216.01,592.0,43.70905,40.2769,3.266,32,43,333,185,48,358
375,254,72,185,2219.31,592.4,43.709057,40.27694,3.294,32,34,254,185,56,357
376,350,71,185,2222.57,592.8,43.70907,40.276978,3.191,32,47,350,185,50,357
377,408,79,185,2225.89,593.4,43.709076,40.27702,3.434,32,49,408,185,54,357
378,332,78,185,2229.33,593.6,43.709084,40.27706,3.48,32,41,332,185,54,357
379,279,76,185,2232.76,594.2,43.70909,40.2771,3.396,32,35,279,185,51,355
380,300,72,185,2236.13,594.6,43.7091,40.27714,3.294,32,40,300,185,52,357
381,347,74,185,2239.47,594.8,43.709103,40.277184,3.312,32,45,347,185,49,357
382,274,73,185,2242.8,595.4,43.70911,40.27722,3.331,32,36,274,185,53,356
383,341,70,185,2246.06,595.8,43.709114,40.277264,3.154,32,47,341,185,57,356
384,396,78,185,2249.35,596.2,43.709118,40.2773,3.34,32,48,396,185,52,355
385,298,77,185,2252.82,596.4,43.709118,40.277348,3.424,32,37,298,185,48,356
386,282,74,185,2256.33,596.8,43.70912,40.27739,3.462,31,36,282,185,50,357
387,293,74,185,2259.76,597.4,43.709126,40.27743,3.303,31,38,293,185,54,355
388,293,73,185,2263.04,597.8,43.709126,40.277473,3.163,31,38,293,185,54,354
389,241,70,185,2266.22,598.0,43.709126,40.27751,3.126,31,33,241,185,55,356
390,291,69,185,2269.35,598.6,43.709126,40.277554,3.014,31,40,291,185,55,356
391,314,69,185,2272.42,599.2,43.70912,40.27759,3.032,31,43,314,185,48,355
392,314,73,185,2275.5,599.6,43.709126,40.27763,3.088,31,41,314,185,60,354
393,267,72,185,2278.75,600.0,43.709126,40.277668,3.116,31,35,267,185,48,355
394,307,72,185,2282.07,600.4,43.70912,40.27771,3.107,31,41,307,185,48,354
395,306,73,185,2285.17,600.8,43.70912,40.27775,3.126,31,40,306,185,48,359
396,246,70,185,2288.29,601.2,43.70912,40.277786,3.135,31,34,246,185,48,353
397,299,69,185,2291.48,601.6,43.709126,40.27783,2.995,31,41,299,185,51,355
398,350,73,185,2294.7,602.0,43.709126,40.277866,3.116,31,46,350,185,56,354
399,311,76,185,2298.03,602.2,43.709126,40.27791,3.275,31,39,311,185,60,354
400,346,77,185,2301.37,602.8,43.709126,40.27795,3.275,31,43,346,185,50,357
401,329,75,185,2304.83,603.0,43.70913,40.277992,3.284,31,42,329,185,53,353
402,367,78,185,2308.16,603.2,43.70913,40.278034,3.34,31,45,367,185,50,356
403,294,78,185,2311.53,603.4,43.70913,40.278076,3.387,31,36,294,185,55,354
404,245,71,185,2314.88,603.6,43.709133,40.27812,3.154,31,33,245,185,52,354
405,339,71,185,2317.99,604.0,43.709133,40.278156,3.023,31,46,339,185,54,294
406,339,74,185,2321.0,604.4,43.709133,40.278194,3.172,31,44,339,185,54,416
407,196,70,185,2324.21,604.8,43.709133,40.278233,3.079,31,27,196,185,57,354
408,353,70,185,2327.35,605.0,43.709133,40.27827,2.921,31,48,353,185,51,353
409,314,72,185,2330.6,605.4,43.709137,40.278313,3.088,31,42,314,185,53,356
410,352,76,185,2333.97,605.6,43.70914,40.278355,3.266,31,44,352,185,53,355
411,294,75,186,2337.44,605.8,43.70914,40.278397,3.275,31,37,294,186,52,355
412,361,78,185,2340.9,606.0,43.709145,40.27844,3.303,31,44,361,185,51,355
413,411,85,186,2344.74,606.4,43.709152,40.27849,3.592,31,46,411,186,51,355
414,378,88,185,2348.68,606.8,43.709152,40.278534,3.826,31,41,378,185,54,355
415,369,89,186,2352.8,607.0,43.70916,40.278587,3.91,31,40,369,186,49,353
416,329,90,186,2357.01,607.2,43.709164,40.278637,4.059,31,35,329,186,54,357
417,321,92,186,2361.21,607.4,43.709167,40.27869,4.078,31,33,321,186,54,712
418,386,95,185,2365.45,607.6,43.709175,40.278744,4.236,31,39,386,185,47,354
419,406,100,185,2369.99,608.0,43.70918,40.278797,4.46,31,39,406,185,52,356
420,396,106,186,2374.8,608.4,43.709187,40.27886,4.591,31,36,396,186,52,355
421,281,93,185,2379.65,608.8,43.709194,40.278915,4.777,31,29,281,185,43,355
422,384,99,186,2384.64,609.0,43.709198,40.278976,4.955,31,37,384,186,50,355
423,330,102,186,2389.91,609.4,43.709206,40.27904,5.095,31,31,330,186,47,357
424,302,107,186,2395.38,609.8,43.709217,40.27911,5.291,31,27,302,186,47,356
425,381,96,186,2400.93,610.2,43.709225,40.27918,5.374,31,38,381,186,57,354
426,371,102,186,2406.64,610.4,43.709232,40.279247,5.673,31,35,371,186,48,356
427,268,104,186,2412.55,610.6,43.70924,40.27932,5.804,31,25,268,186,39,356
428,358,102,187,2418.52,611.0,43.709248,40.279392,6.018,31,34,358,187,49,356
429,244,106,187,2424.82,611.4,43.70926,40.279472,6.354,31,22,244,187,51,357
430,247,111,187,2431.33,611.8,43.709263,40.279552,6.513,31,21,247,187,48,354
431,200,98,187,2437.91,612.0,43.709255,40.279633,6.615,31,19,200,187,38,356
432,250,101,187,2444.63,612.4,43.70924,40.279713,6.755,31,24,250,187,51,356
433,221,101,187,2451.36,612.8,43.709213,40.27979,6.821,31,21,221,187,48,356
434,221,100,187,2458.18,613.2,43.709175,40.279858,6.793,31,21,221,187,48,358
435,280,103,187,2464.97,613.4,43.709133,40.279915,6.961,31,26,280,187,49,713
436,270,102,187,2471.76,613.4,43.709076,40.279953,6.802,31,25,270,187,51,358
437,249,103,187,2478.63,613.8,43.709015,40.279972,6.783,31,23,249,187,51,357
438,246,101,187,2485.42,614.0,43.708954,40.279964,6.783,31,23,246,187,44,357
439,316,103,187,2492.32,614.2,43.708897,40.279934,6.793,31,29,316,187,44,359
440,228,103,187,2499.24,614.2,43.708843,40.279892,6.793,31,21,228,187,51,358
441,230,101,187,2506.21,614.4,43.708797,40.27983,6.746,31,22,230,187,51,359
442,306,102,186,2512.97,614.6,43.708763,40.279762,6.476,31,29,306,186,50,358
443,259,103,186,2519.58,614.8,43.708744,40.279682,6.625,31,24,259,186,47,356
444,210,99,186,2526.35,614.8,43.708736,40.2796,6.531,31,20,210,186,41,361
445,240,99,186,2533.03,615.0,43.708736,40.279514,6.466,31,23,240,186,54,357
446,247,97,186,2539.92,615.0,43.708744,40.27943,6.55,30,24,247,186,45,358
447,246,101,186,2546.75,615.2,43.70876,40.279346,6.634,30,23,246,186,50,358
448,213,100,186,2553.54,615.2,43.70877,40.279266,6.597,30,20,213,186,46,718
449,217,98,186,2560.26,615.4,43.708782,40.279182,6.559,30,21,217,186,48,359
450,194,96,186,2566.89,615.4,43.708794,40.279102,6.364,30,19,194,186,46,359
451,289,94,186,2573.5,615.6,43.7088,40.279022,6.28,30,29,289,186,46,357
452,286,92,185,2579.82,615.8,43.708813,40.278946,6.121,30,30,286,185,57,356
453,296,90,185,2586.04,616.0,43.708824,40.27887,6.037,30,31,296,185,48,360
454,277,105,185,2592.05,616.6,43.708836,40.278793,5.757,30,25,277,185,50,355
455,358,101,185,2597.83,616.8,43.708843,40.278725,5.589,30,34,358,185,49,359
456,329,99,185,2603.49,617.2,43.70885,40.278656,5.412,30,32,329,185,53,357
457,360,96,185,2608.98,617.4,43.708855,40.278587,5.225,30,36,360,185,53,357
458,365,94,185,2614.31,617.6,43.70886,40.278522,5.141,30,37,365,185,50,354
459,353,90,185,2619.49,617.8,43.708862,40.278458,4.983,30,37,353,185,54,358
460,382,88,185,2624.58,617.8,43.708866,40.278393,4.88,30,41,382,185,51,357
461,243,94,185,2629.51,618.0,43.70887,40.27833,4.731,30,25,243,185,29,356
462,352,94,185,2634.37,618.0,43.708866,40.278275,4.693,30,36,352,185,56,356
463,327,92,186,2639.17,618.0,43.708862,40.278214,4.647,30,34,327,186,56,356
464,363,95,186,2644.0,618.6,43.70886,40.278152,4.749,30,36,363,186,52,358
465,293,93,186,2648.82,619.2,43.70885,40.278095,4.675,30,30,293,186,50,354
466,354,95,186,2653.65,619.8,43.70884,40.278038,4.693,30,36,354,186,49,357
467,337,96,186,2658.51,620.4,43.708824,40.27798,4.759,30,34,337,186,51,356
468,252,89,186,2663.3,620.8,43.708805,40.277927,4.628,30,27,252,186,50,356
469,303,89,186,2667.95,621.4,43.708786,40.277874,4.497,30,33,303,186,50,359
470,266,85,186,2672.48,621.8,43.708767,40.277824,4.404,30,30,266,186,46,359
471,323,84,186,2676.8,622.0,43.70875,40.27778,4.208,30,37,323,186,47,358
472,373,85,186,2681.06,622.2,43.708736,40.27773,4.189,30,42,373,186,50,358
473,332,84,186,2685.32,622.6,43.708717,40.27768,4.255,30,38,332,186,55,359
474,283,82,186,2689.52,623.0,43.7087,40.277637,4.161,30,33,283,186,50,360
475,364,81,186,2693.72,623.2,43.70868,40.27759,4.133,30,43,364,186,52,357
476,323,83,186,2697.84,624.0,43.708656,40.27755,4.152,30,37,323,186,54,362
477,331,80,186,2701.95,624.6,43.708637,40.27751,4.068,30,40,331,186,49,361
478,358,83,186,2706.04,625.0,43.708614,40.27747,4.124,30,41,358,186,55,361
479,299,81,186,2710.15,625.6,43.708588,40.27743,4.106,30,35,299,186,55,362
480,336,78,186,2714.18,626.0,43.708565,40.277393,3.966,30,41,336,186,45,362
481,329,77,186,2718.12,626.2,43.70854,40.277355,3.938,30,41,329,186,54,363
482,392,83,186,2722.03,626.4,43.70852,40.27732,3.919,30,45,392,186,52,364
483,299,85,186,2726.04,626.6,43.708492,40.277283,4.171,30,34,299,186,56,363
484,276,95,186,2730.17,626.6,43.70847,40.27725,4.245,30,28,276,186,50,363
485,333,95,186,2734.28,626.8,43.708443,40.27721,4.161,30,33,333,186,50,362
486,288,95,186,2738.38,627.0,43.70842,40.277172,4.199,30,29,288,186,53,362
487,288,92,186,2742.44,627.0,43.708393,40.277134,4.078,30,30,288,186,46,364
488,328,95,186,2746.48,627.6,43.70837,40.277096,4.124,30,33,328,186,54,362
489,286,92,186,2750.83,628.4,43.708344,40.277058,4.161,30,30,286,186,51,364
490,286,90,186,2754.98,629.4,43.708317,40.277023,4.115,30,30,286,186,50,362
491,316,93,186,2759.03,630.2,43.70829,40.27699,4.068,30,32,316,186,51,362
492,258,88,186,2763.07,630.6,43.708263,40.276955,3.975,30,28,258,186,52,362
493,315,88,186,2767.1,630.8,43.708237,40.27692,3.928,30,34,315,186,38,362
494,301,89,186,2771.1,631.0,43.70821,40.276886,3.956,30,32,301,186,52,362
495,294,86,186,2775.09,631.2,43.708183,40.276855,3.919,30,33,294,186,55,360
496,329,88,186,2778.98,631.2,43.708153,40.276825,3.854,30,36,329,186,48,362
497,280,85,186,2782.83,631.4,43.708126,40.276794,3.863,30,31,280,186,48,360
498,300,82,186,2786.59,631.6,43.7081,40.27677,3.704,30,35,300,186,55,362
499,348,83,186,2790.23,631.6,43.70807,40.27675,3.639,30,40,348,186,48,362
500,334,86,186,2793.8,631.8,43.70804,40.27673,3.76,30,37,334,186,59,360
501,303,84,186,2797.49,632.0,43.708008,40.276714,3.676,30,34,303,186,49,359
502,321,85,186,2801.12,632.0,43.707977,40.276703,3.742,30,36,321,186,51,359
503,363,88,186,2804.92,632.2,43.707943,40.27669,3.788,30,39,363,186,51,719
504,290,87,186,2808.71,632.4,43.70791,40.276684,3.826,30,32,290,186,51,360
505,314,87,186,2812.62,632.8,43.707874,40.276672,3.854,30,34,314,186,50,356
506,321,88,186,2816.64,633.0,43.70784,40.276665,3.966,30,35,321,186,50,359
507,283,89,186,2820.56,633.2,43.707806,40.27666,3.91,30,30,283,186,51,359
508,277,86,186,2824.54,633.6,43.707767,40.27666,3.91,30,31,277,186,45,359
509,369,89,186,2828.53,634.2,43.707733,40.276665,3.938,30,40,369,186,51,358
510,243,87,186,2832.5,634.6,43.7077,40.276665,3.938,30,27,243,186,56,357
511,279,83,186,2836.37,635.2,43.707664,40.27667,3.779,30,32,279,186,51,357
512,287,84,185,2840.11,635.6,43.70763,40.27667,3.779,30,33,287,185,50,357
513,346,88,186,2843.88,636.2,43.707596,40.276672,3.826,30,38,346,186,49,359
514,343,90,185,2847.7,636.6,43.70756,40.276672,3.956,30,36,343,185,49,357
515,358,90,185,2851.78,637.2,43.707523,40.276676,4.208,30,38,358,185,48,356
516,358,96,185,2855.99,637.4,43.707485,40.276672,4.255,30,36,358,185,44,356
517,251,94,185,2860.31,637.6,43.707447,40.27667,4.301,30,25,251,185,48,356
518,312,95,186,2864.65,638.0,43.70741,40.276665,4.283,30,31,312,186,43,357
519,342,98,186,2868.96,638.0,43.70737,40.276657,4.311,30,33,342,186,53,354
520,278,96,186,2873.33,638.4,43.707333,40.27665,4.311,30,28,278,186,49,358
521,375,95,186,2877.75,638.8,43.70729,40.27664,4.357,30,38,375,186,51,357
522,355,99,186,2882.22,639.0,43.707253,40.276634,4.432,30,34,355,186,54,356
523,342,99,186,2886.65,639.4,43.707214,40.276623,4.423,30,33,342,186,47,356
524,342,99,187,2891.1,639.6,43.707176,40.276608,4.469,30,33,342,187,47,357
525,362,91,186,2895.51,640.0,43.707138,40.27659,4.395,30,38,362,186,47,357
526,295,91,187,2900.04,640.4,43.7071,40.276566,4.656,30,31,295,187,49,357
527,245,90,187,2904.61,640.6,43.70706,40.276543,4.441,30,26,245,187,51,359
528,262,88,187,2909.07,640.8,43.707027,40.276516,4.507,30,28,262,187,51,356
529,333,89,187,2913.56,641.0,43.70699,40.27649,4.395,30,36,333,187,54,357
530,293,89,187,2918.06,641.0,43.706955,40.276466,4.479,30,31,293,187,51,358
531,290,89,187,2922.58,641.2,43.706917,40.27644,4.413,30,31,290,187,43,358
532,350,93,187,2927.14,641.4,43.706882,40.276417,4.637,30,36,350,187,51,359
533,259,98,187,2931.97,641.8,43.70684,40.27639,4.833,30,25,259,187,54,357
534,188,98,187,2936.88,642.0,43.7068,40.27637,4.871,30,18,188,187,50,358
535,188,97,187,2941.81,642.4,43.706757,40.27635,4.927,30,19,188,187,50,356
536,268,102,187,2946.76,643.0,43.706715,40.276333,4.945,30,25,268,187,46,714
537,245,106,187,2951.93,643.4,43.70667,40.276318,5.253,30,22,245,187,51,357
538,288,104,187,2957.2,643.8,43.706623,40.27631,5.337,30,26,288,187,39,712
539,246,104,187,2962.75,644.2,43.706573,40.27631,5.654,30,23,246,187,50,355
540,329,100,187,2968.65,644.4,43.70652,40.276318,5.944,30,31,329,187,45,356
541,293,103,187,2974.68,644.8,43.706467,40.276337,6.084,30,27,293,187,48,354
542,265,106,187,2980.78,645.2,43.70642,40.276375,6.242,30,24,265,187,48,356
543,238,104,186,2986.97,645.6,43.706383,40.276432,6.336,30,22,238,186,52,355
544,340,109,186,2993.3,646.0,43.706356,40.2765,6.382,30,30,340,186,44,354
545,324,110,187,2999.61,646.2,43.70634,40.276577,6.485,30,28,324,187,53,355
546,238,110,187,3006.09,646.2,43.706345,40.27666,6.476,30,21,238,187,47,354
547,296,107,187,3012.63,646.2,43.70636,40.276737,6.727,30,26,296,187,47,355
548,418,104,186,3019.29,646.4,43.706387,40.27681,6.727,30,38,418,186,44,355
549,301,105,187,3026.1,646.4,43.70643,40.27688,6.951,30,27,301,187,57,354
550,141,102,187,3033.04,646.6,43.706474,40.276936,6.905,30,13,141,187,44,354
551,204,98,186,3039.99,646.6,43.706524,40.27699,6.895,30,20,204,186,45,354
552,364,101,187,3046.68,646.8,43.706573,40.277035,6.494,30,34,364,187,34,709
553,241,106,187,3052.63,647.0,43.706623,40.27706,5.785,30,22,241,187,34,355
554,298,112,186,3059.09,647.2,43.70668,40.277084,6.634,30,25,298,186,50,354
555,208,110,187,3065.65,647.4,43.706738,40.277103,6.541,30,18,208,187,47,354
556,242,106,187,3072.35,647.8,43.706795,40.277115,6.578,30,22,242,187,46,354
557,154,100,187,3078.79,648.0,43.706852,40.27713,6.196,30,15,154,187,43,354
558,379,99,187,3084.97,648.2,43.706905,40.27715,6.009,30,37,379,187,51,355
559,210,99,187,3091.02,648.4,43.706963,40.277157,6.0,30,20,210,187,51,354
560,182,94,187,3096.86,648.6,43.707012,40.277164,5.664,30,18,182,187,68,355
561,264,95,186,3102.25,648.8,43.70706,40.27717,5.3,30,27,264,186,47,354
562,323,94,186,3107.4,649.2,43.707108,40.277172,5.123,30,33,323,186,60,706
563,170,96,187,3112.39,649.6,43.707153,40.277176,4.871,30,17,170,187,35,354
564,332,92,186,3117.11,650.0,43.707195,40.277172,4.609,30,34,332,186,50,355
565,280,88,186,3121.54,650.4,43.707237,40.277176,4.227,30,30,280,186,58,354
566,325,83,186,3125.79,650.8,43.707275,40.277176,4.124,30,37,325,186,43,354
567,316,80,186,3129.93,651.0,43.70731,40.277176,3.966,30,38,316,186,51,354
568,323,83,186,3134.07,651.4,43.707348,40.277176,4.05,29,37,323,186,39,354
569,410,89,186,3138.13,651.8,43.707386,40.277176,3.872,29,44,410,186,39,354
570,359,88,186,3142.18,652.2,43.70742,40.27718,4.003,29,39,359,186,56,354
571,349,87,186,3146.27,652.6,43.70746,40.277184,3.975,29,38,349,186,45,354
572,370,89,186,3150.23,653.0,43.707493,40.277187,3.816,29,40,370,186,48,354
573,335,87,186,3154.0,653.4,43.707527,40.2772,3.76,29,37,335,186,52,355
574,322,84,186,3157.71,653.6,43.707558,40.27721,3.695,29,37,322,186,52,354
575,415,85,186,3161.43,654.0,43.707592,40.27722,3.77,29,47,415,186,53,354
576,296,83,186,3165.16,654.4,43.707626,40.277233,3.658,29,34,296,186,49,355
577,324,81,186,3168.77,655.0,43.707657,40.277245,3.555,29,38,324,186,51,356
578,273,78,186,3172.25,655.4,43.707687,40.277256,3.303,29,33,273,186,52,354
579,354,78,186,3175.74,655.8,43.707714,40.27727,3.49,29,43,354,186,53,355
580,311,76,186,3179.26,656.2,43.707745,40.277287,3.415,29,39,311,186,55,354
581,322,77,186,3182.94,657.0,43.70777,40.277317,3.312,29,40,322,186,52,354
582,320,76,187,3186.48,657.4,43.707794,40.277348,3.247,29,40,320,187,51,355
583,339,78,186,3190.0,657.8,43.707817,40.277378,3.154,29,42,339,186,60,709
584,317,77,187,3193.4,658.4,43.70784,40.277405,3.284,29,39,317,187,53,354
585,298,77,187,3196.94,658.8,43.707863,40.277435,3.34,29,37,298,187,58,353
586,258,73,187,3200.49,659.2,43.70789,40.277466,3.172,29,34,258,187,46,357
587,285,70,187,3203.76,659.6,43.70791,40.277493,3.07,29,39,285,187,46,352
588,312,72,187,3206.99,660.2,43.707928,40.277523,3.032,29,41,312,187,52,354
589,299,72,187,3210.25,660.6,43.707947,40.277554,3.126,29,40,299,187,52,354
590,299,71,187,3213.46,661.0,43.707966,40.277584,3.014,29,40,299,187,49,354
591,308,73,187,3216.43,661.4,43.707985,40.277615,3.032,29,40,308,187,53,354
592,315,73,187,3219.68,661.8,43.708,40.277645,3.2,29,41,315,187,52,353
593,312,72,186,3222.89,662.2,43.70802,40.277676,3.219,29,41,312,186,55,354
594,314,74,186,3226.11,662.2,43.708035,40.27771,3.144,29,41,314,186,50,353
595,344,75,186,3229.29,662.6,43.70805,40.277744,3.182,29,44,344,186,50,353
596,283,73,186,3232.51,663.0,43.708065,40.27778,3.21,29,37,283,186,55,353
597,303,73,186,3235.72,663.6,43.708073,40.277817,3.088,29,40,303,186,55,353
598,338,76,186,3238.81,664.0,43.70808,40.277855,3.107,29,42,338,186,50,354
599,312,74,186,3242.06,664.2,43.708088,40.277893,3.2,29,40,312,186,53,352
600,331,75,186,3245.33,664.4,43.708096,40.27793,3.275,29,42,331,186,58,351
601,317,76,186,3248.62,664.8,43.708103,40.277973,3.219,29,40,317,186,49,352
602,270,72,186,3251.9,665.0,43.708107,40.27801,3.163,29,36,270,186,51,350
603,313,73,186,3255.06,665.4,43.70811,40.27805,3.088,29,41,313,186,51,352
604,295,71,185,3258.31,665.8,43.70812,40.27809,3.042,29,40,295,185,52,352
605,248,71,185,3261.36,666.4,43.70812,40.27813,3.004,29,33,248,185,54,350
606,329,71,185,3264.44,666.8,43.70812,40.278168,3.051,29,44,329,185,54,349
607,309,71,186,3267.66,667.2,43.708115,40.278206,3.06,29,42,309,186,56,350
608,309,73,186,3270.73,667.6,43.70811,40.278244,3.126,29,40,309,186,49,352
